"cve","mun","state","state2","year","homicides","pob","rate"
20507,"Santo Domingo Armenta",20,"Oaxaca",2011,1,3287.0021681,30.42
20508,"Santo Domingo Chihuitan",20,"Oaxaca",2011,0,1562.3430868,0
20509,"Santo Domingo de Morelos",20,"Oaxaca",2011,2,10949.0265357,18.26
20510,"Santo Domingo Ixcatlan",20,"Oaxaca",2011,0,840.15643113,0
20511,"Santo Domingo Nuxaa",20,"Oaxaca",2011,0,3685.8044108,0
20512,"Santo Domingo Ozolotepec",20,"Oaxaca",2011,1,920.58271489,108.62
20513,"Santo Domingo Petapa",20,"Oaxaca",2011,0,8634.7608927,0
20514,"Santo Domingo Roayaga",20,"Oaxaca",2011,1,1031.76820729,96.92
20515,"Santo Domingo Tehuantepec",20,"Oaxaca",2011,5,63457.930665,7.87
20516,"Santo Domingo Teojomulco",20,"Oaxaca",2011,2,4705.1708721,42.5
20517,"Santo Domingo Tepuxtepec",20,"Oaxaca",2011,0,5529.0341666,0
20518,"Santo Domingo Tlatayapam",20,"Oaxaca",2011,0,153.68511791,0
20519,"Santo Domingo Tomaltepec",20,"Oaxaca",2011,0,2917.3730857,0
20520,"Santo Domingo Tonala",20,"Oaxaca",2011,0,7322.1356232,0
20521,"Santo Domingo Tonaltepec",20,"Oaxaca",2011,0,276.12869685,0
20522,"Santo Domingo Xagacia",20,"Oaxaca",2011,0,1279.63246504,0
20523,"Santo Domingo Yanhuitlan",20,"Oaxaca",2011,0,1649.6364012,0
20524,"Santo Domingo Yodohino",20,"Oaxaca",2011,0,363.2317716,0
20525,"Santo Domingo Zanatepec",20,"Oaxaca",2011,2,11412.8935724,17.52
20526,"Santos Reyes Nopala",20,"Oaxaca",2011,1,16452.8729155,6.07
20527,"Santos Reyes Papalo",20,"Oaxaca",2011,0,2880.69404195,0
20528,"Santos Reyes Tepejillo",20,"Oaxaca",2011,0,1231.64424451,0
20529,"Santos Reyes Yucuna",20,"Oaxaca",2011,0,1337.22165563,0
20530,"Santo Tomas Jalieza",20,"Oaxaca",2011,0,3520.6052985,0
20531,"Santo Tomas Mazaltepec",20,"Oaxaca",2011,0,2443.6608302,0
20532,"Santo Tomas Ocotepec",20,"Oaxaca",2011,0,4172.0363599,0
20533,"Santo Tomas Tamazulapan",20,"Oaxaca",2011,0,2265.1174997,0
20534,"San Vicente Coatlan",20,"Oaxaca",2011,2,4073.5772485,49.09
20535,"San Vicente Lachixio",20,"Oaxaca",2011,0,2995.05485848,0
20536,"San Vicente Nuñu",20,"Oaxaca",2011,0,506.1489693,0
20537,"Silacayoapam",20,"Oaxaca",2011,2,6860.2322536,29.15
20538,"Sitio de Xitlapehua",20,"Oaxaca",2011,0,712.99610991,0
20539,"Soledad Etla",20,"Oaxaca",2011,0,5223.600603,0
20540,"Villa de Tamazulapam del Progreso",20,"Oaxaca",2011,1,7227.1183951,13.83
20541,"Tanetze de Zaragoza",20,"Oaxaca",2011,0,1744.2518909,0
20542,"Taniche",20,"Oaxaca",2011,0,753.44848783,0
20543,"Tataltepec de Valdes",20,"Oaxaca",2011,1,5663.3227007,17.65
20544,"Teococuilco de Marcos Perez",20,"Oaxaca",2011,2,1101.72541058,181.53
20545,"Teotitlan de Flores Magon",20,"Oaxaca",2011,2,9121.9802445,21.92
20546,"Teotitlan del Valle",20,"Oaxaca",2011,0,5710.5844137,0
20547,"Teotongo",20,"Oaxaca",2011,0,958.75217489,0
20548,"Tepelmeme Villa de Morelos",20,"Oaxaca",2011,0,1787.37197582,0
20549,"Tezoatlan de Segura y Luna",20,"Oaxaca",2011,0,11498.8066662,0
20550,"San Jeronimo Tlacochahuaya",20,"Oaxaca",2011,0,5203.3553465,0
20551,"Tlacolula de Matamoros",20,"Oaxaca",2011,1,20462.28661,4.88
20552,"Tlacotepec Plumas",20,"Oaxaca",2011,0,515.81586635,0
20553,"Tlalixtac de Cabrera",20,"Oaxaca",2011,0,9723.9616752,0
20554,"Totontepec Villa de Morelos",20,"Oaxaca",2011,0,5804.7669521,0
20555,"Trinidad Zaachila",20,"Oaxaca",2011,0,2674.6564198,0
20556,"La Trinidad Vista Hermosa",20,"Oaxaca",2011,0,255.14820935,0
20557,"Union Hidalgo",20,"Oaxaca",2011,0,14303.0379953,0
20558,"Valerio Trujano",20,"Oaxaca",2011,0,1566.25130436,0
20559,"San Juan Bautista Valle Nacional",20,"Oaxaca",2011,4,22934.2521092,17.44
20560,"Villa Diaz Ordaz",20,"Oaxaca",2011,0,6288.8903095,0
20561,"Yaxe",20,"Oaxaca",2011,0,2749.8995312,0
20562,"Magdalena Yodocono de Porfirio Diaz",20,"Oaxaca",2011,0,1520.67874368,0
20563,"Yogana",20,"Oaxaca",2011,0,1345.34665122,0
20564,"Yutanduchi de Guerrero",20,"Oaxaca",2011,0,1321.0719899,0
20565,"Villa de Zaachila",20,"Oaxaca",2011,2,35656.3568673,5.6
20566,"San Mateo Yucutindo",20,"Oaxaca",2011,2,3043.9159062,65.7
20567,"Zapotitlan Lagunas",20,"Oaxaca",2011,3,3170.8631361,94.61
20568,"Zapotitlan Palmas",20,"Oaxaca",2011,1,1551.4435301,64.45
20569,"Santa Ines de Zaragoza",20,"Oaxaca",2011,0,1724.08554013,0
20570,"Zimatlan de Álvarez",20,"Oaxaca",2011,2,19616.7306501,10.19
21001,"Acajete",21,"Puebla",2011,3,62306.060951,4.81
21002,"Acateno",21,"Puebla",2011,0,9109.2416261,0
21003,"Acatlan",21,"Puebla",2011,10,34601.477339,28.9
21004,"Acatzingo",21,"Puebla",2011,2,53737.790729,3.72
21005,"Acteopan",21,"Puebla",2011,0,2939.1415641,0
21006,"Ahuacatlan",21,"Puebla",2011,2,15104.9690144,13.24
21007,"Ahuatlan",21,"Puebla",2011,0,3453.8273384,0
21008,"Ahuazotepec",21,"Puebla",2011,1,10745.0892474,9.3
21009,"Ahuehuetitla",21,"Puebla",2011,1,2044.0268684,48.92
21010,"Ajalpan",21,"Puebla",2011,1,62366.391564,1.6
21011,"Albino Zertuche",21,"Puebla",2011,1,1802.06269798,55.49
21012,"Aljojuca",21,"Puebla",2011,0,6428.4375337,0
21013,"Altepexi",21,"Puebla",2011,0,19533.567765,0
21014,"Amixtlan",21,"Puebla",2011,1,5057.7069598,19.77
21015,"Amozoc",21,"Puebla",2011,9,106345.260511,8.46
21016,"Aquixtla",21,"Puebla",2011,0,8024.0114485,0
21017,"Atempan",21,"Puebla",2011,0,26216.7973397,0
21018,"Atexcal",21,"Puebla",2011,0,3790.7857174,0
21019,"Atlixco",21,"Puebla",2011,13,129904.493297,10
21020,"Atoyatempan",21,"Puebla",2011,0,6553.0705,0
21021,"Atzala",21,"Puebla",2011,1,1246.55962301,80.22
21022,"Atzitzihuacan",21,"Puebla",2011,1,11975.5593098,8.35
21023,"Atzitzintla",21,"Puebla",2011,0,8591.8160262,0
21024,"Axutla",21,"Puebla",2011,0,960.33941664,0
21025,"Ayotoxco de Guerrero",21,"Puebla",2011,0,8329.2753943,0
21026,"Calpan",21,"Puebla",2011,1,13969.9228134,7.15
21027,"Caltepec",21,"Puebla",2011,0,4167.4005436,0
21028,"Camocuautla",21,"Puebla",2011,0,2538.23734981,0
21029,"Caxhuacan",21,"Puebla",2011,0,3849.5215296,0
21030,"Coatepec",21,"Puebla",2011,0,776.67228954,0
21031,"Coatzingo",21,"Puebla",2011,0,2982.9857514,0
21032,"Cohetzala",21,"Puebla",2011,0,1292.64567982,0
21033,"Cohuecan",21,"Puebla",2011,0,4909.202065,0
21034,"Coronango",21,"Puebla",2011,2,35905.7204023,5.57
21035,"Coxcatlan",21,"Puebla",2011,3,19906.8670195,15.07
21036,"Coyomeapan",21,"Puebla",2011,4,14562.243583,27.46
21037,"Coyotepec",21,"Puebla",2011,0,2373.2792296,0
21038,"Cuapiaxtla de Madero",21,"Puebla",2011,0,9105.1002433,0
21039,"Cuautempan",21,"Puebla",2011,1,9461.0357457,10.56
21040,"Cuautinchan",21,"Puebla",2011,2,9992.0835002,20.01
21041,"Cuautlancingo",21,"Puebla",2011,6,84834.853927,7.07
21042,"Cuayuca de Andrade",21,"Puebla",2011,0,3067.1966904,0
21043,"Cuetzalan del Progreso",21,"Puebla",2011,0,48302.374315,0
21044,"Cuyoaco",21,"Puebla",2011,4,15739.2744743,25.41
21045,"Chalchicomula de Sesma",21,"Puebla",2011,7,45035.12921,15.54
21046,"Chapulco",21,"Puebla",2011,0,7216.3516791,0
21047,"Chiautla",21,"Puebla",2011,3,19395.3955947,15.46
21048,"Chiautzingo",21,"Puebla",2011,0,19316.6193204,0
21049,"Chiconcuautla",21,"Puebla",2011,2,16247.2748139,12.3
21050,"Chichiquila",21,"Puebla",2011,0,24485.0168445,0
21051,"Chietla",21,"Puebla",2011,4,34619.984361,11.55
21052,"Chigmecatitlan",21,"Puebla",2011,0,1250.0738262,0
21053,"Chignahuapan",21,"Puebla",2011,11,59827.475721,18.38
21054,"Chignautla",21,"Puebla",2011,1,31306.5509949,3.19
21055,"Chila",21,"Puebla",2011,0,4786.6332842,0
21056,"Chila de la Sal",21,"Puebla",2011,0,1256.29147665,0
21057,"Honey",21,"Puebla",2011,2,7688.8704443,26.01
21058,"Chilchotla",21,"Puebla",2011,0,19608.9014256,0
21059,"Chinantla",21,"Puebla",2011,1,2533.2844662,39.47
21060,"Domingo Arenas",21,"Puebla",2011,0,7267.6153511,0
21061,"Eloxochitlan",21,"Puebla",2011,0,12880.4813207,0
21062,"Epatlan",21,"Puebla",2011,0,4719.8061664,0
21063,"Esperanza",21,"Puebla",2011,1,14043.8614456,7.12
21064,"Francisco Z. Mena",21,"Puebla",2011,1,16559.3049626,6.03
21065,"General Felipe Ángeles",21,"Puebla",2011,1,19539.1100561,5.11
21066,"Guadalupe",21,"Puebla",2011,3,6366.9755966,47.11
21067,"Guadalupe Victoria",21,"Puebla",2011,2,16993.3439911,11.76
21068,"Hermenegildo Galeana",21,"Puebla",2011,0,7831.6332334,0
21069,"Huaquechula",21,"Puebla",2011,6,25769.503172,23.28
21070,"Huatlatlauca",21,"Puebla",2011,0,6762.2680597,0
21071,"Huauchinango",21,"Puebla",2011,11,100358.480462,10.96
21072,"Huehuetla",21,"Puebla",2011,0,15874.5631276,0
21073,"Huehuetlan el Chico",21,"Puebla",2011,1,8866.1643455,11.27
21074,"Huejotzingo",21,"Puebla",2011,4,64964.348466,6.15
21075,"Hueyapan",21,"Puebla",2011,0,12161.3242768,0
21076,"Hueytamalco",21,"Puebla",2011,2,27168.4793523,7.36
21077,"Hueytlalpan",21,"Puebla",2011,0,5999.5276208,0
21078,"Huitzilan de Serdan",21,"Puebla",2011,1,14458.6526084,6.91
21079,"Huitziltepec",21,"Puebla",2011,2,5441.5910162,36.75
21080,"Atlequizayan",21,"Puebla",2011,0,2837.287631,0
21081,"Ixcamilpa de Guerrero",21,"Puebla",2011,0,3761.7637732,0
21082,"Ixcaquixtla",21,"Puebla",2011,0,8305.3323888,0
21083,"Ixtacamaxtitlan",21,"Puebla",2011,3,25672.001373,11.68
21084,"Ixtepec",21,"Puebla",2011,0,6899.0838874,0
21085,"Izucar de Matamoros",21,"Puebla",2011,16,74486.589179,21.48
21086,"Jalpan",21,"Puebla",2011,9,12811.9167315,70.24
21087,"Jolalpan",21,"Puebla",2011,1,12978.4515958,7.7
21088,"Jonotla",21,"Puebla",2011,1,4653.3266066,21.49
21089,"Jopala",21,"Puebla",2011,0,13227.9420915,0
21090,"Juan C. Bonilla",21,"Puebla",2011,2,19475.9069211,10.26
21091,"Juan Galindo",21,"Puebla",2011,0,10495.1001857,0
21092,"Juan N. Mendez",21,"Puebla",2011,0,5331.4620881,0
21093,"Lafragua",21,"Puebla",2011,1,7863.9725028,12.71
21094,"Libres",21,"Puebla",2011,3,32499.1123113,9.23
21095,"La Magdalena Tlatlauquitepec",21,"Puebla",2011,0,502.74216097,0
21096,"Mazapiltepec de Juarez",21,"Puebla",2011,0,2704.97199543,0
21097,"Mixtla",21,"Puebla",2011,0,2259.09804369,0
21098,"Molcaxac",21,"Puebla",2011,3,6392.3833608,46.93
21099,"Cañada Morelos",21,"Puebla",2011,2,19375.595203,10.32
21100,"Naupan",21,"Puebla",2011,3,9852.0040112,30.45
21101,"Nauzontla",21,"Puebla",2011,0,3672.0727204,0
21102,"Nealtican",21,"Puebla",2011,0,12414.287804,0
21103,"Nicolas Bravo",21,"Puebla",2011,4,6175.3250331,64.77
21104,"Nopalucan",21,"Puebla",2011,1,28158.9330819,3.55
21105,"Ocotepec",21,"Puebla",2011,0,4939.0258424,0
21106,"Ocoyucan",21,"Puebla",2011,1,26883.0010038,3.71
21107,"Olintla",21,"Puebla",2011,0,11664.4916058,0
21108,"Oriental",21,"Puebla",2011,0,17192.7171727,0
21109,"Pahuatlan",21,"Puebla",2011,3,21289.0064435,14.09
21110,"Palmar de Bravo",21,"Puebla",2011,2,44064.194139,4.53
21111,"Pantepec",21,"Puebla",2011,4,18734.5735911,21.35
21112,"Petlalcingo",21,"Puebla",2011,1,9512.2570536,10.51
21113,"Piaxtla",21,"Puebla",2011,2,4718.3537255,42.38
21114,"Puebla",21,"Puebla",2011,103,1575592.559,6.53
21115,"Quecholac",21,"Puebla",2011,2,48659.678994,4.11
21116,"Quimixtlan",21,"Puebla",2011,3,21744.8048276,13.79
21117,"Rafael Lara Grajales",21,"Puebla",2011,0,14454.3998074,0
21118,"Los Reyes de Juarez",21,"Puebla",2011,1,26127.7169692,3.82
21119,"San Andres Cholula",21,"Puebla",2011,5,105656.069597,4.73
21120,"San Antonio Cañada",21,"Puebla",2011,0,5288.3780062,0
21121,"San Diego la Mesa Tochimiltzingo",21,"Puebla",2011,0,1126.98785554,0
21122,"San Felipe Teotlalcingo",21,"Puebla",2011,0,9715.5611822,0
21123,"San Felipe Tepatlan",21,"Puebla",2011,1,4145.7719662,24.12
21124,"San Gabriel Chilac",21,"Puebla",2011,1,14874.7425033,6.72
21125,"San Gregorio Atzompa",21,"Puebla",2011,0,8515.5535762,0
21126,"San Jeronimo Tecuanipan",21,"Puebla",2011,1,6013.5007266,16.62
21127,"San Jeronimo Xayacatlan",21,"Puebla",2011,0,3820.8018453,0
21128,"San Jose Chiapa",21,"Puebla",2011,0,8312.0013586,0
21129,"San Jose Miahuatlan",21,"Puebla",2011,0,13046.5866597,0
21130,"San Juan Atenco",21,"Puebla",2011,0,3486.7519515,0
21131,"San Juan Atzompa",21,"Puebla",2011,0,896.15738223,0
21132,"San Martin Texmelucan",21,"Puebla",2011,5,145169.557025,3.44
21133,"San Martin Totoltepec",21,"Puebla",2011,0,644.31951084,0
21134,"San Matias Tlalancaleca",21,"Puebla",2011,1,20011.8144027,4.99
21135,"San Miguel Ixitlan",21,"Puebla",2011,0,595.32664502,0
21136,"San Miguel Xoxtla",21,"Puebla",2011,1,11925.4676997,8.38
21137,"San Nicolas Buenos Aires",21,"Puebla",2011,1,9463.5811519,10.56
21138,"San Nicolas de los Ranchos",21,"Puebla",2011,0,11085.7369584,0
21139,"San Pablo Anicano",21,"Puebla",2011,0,3649.5634943,0
21140,"San Pedro Cholula",21,"Puebla",2011,10,123556.606476,8.09
21141,"San Pedro Yeloixtlahuaca",21,"Puebla",2011,0,3481.6431785,0
21142,"San Salvador el Seco",21,"Puebla",2011,3,28388.6906429,10.56
21143,"San Salvador el Verde",21,"Puebla",2011,1,29646.5879501,3.37
21144,"San Salvador Huixcolotla",21,"Puebla",2011,1,13981.9921367,7.15
21145,"San Sebastian Tlacotepec",21,"Puebla",2011,2,13785.7267917,14.5
21146,"Santa Catarina Tlaltempan",21,"Puebla",2011,0,893.753646,0
21147,"Santa Ines Ahuatempan",21,"Puebla",2011,1,6051.532838,16.52
21148,"Santa Isabel Cholula",21,"Puebla",2011,1,7996.8177858,12.5
21149,"Santiago Miahuatlan",21,"Puebla",2011,3,22899.1250368,13.1
21150,"Huehuetlan el Grande",21,"Puebla",2011,0,7254.5893386,0
21151,"Santo Tomas Hueyotlipan",21,"Puebla",2011,0,8221.6532997,0
21152,"Soltepec",21,"Puebla",2011,0,11970.5081562,0
21153,"Tecali de Herrera",21,"Puebla",2011,1,20915.2175342,4.78
21154,"Tecamachalco",21,"Puebla",2011,5,73854.503655,6.77
21155,"Tecomatlan",21,"Puebla",2011,0,5600.5835094,0
21156,"Tehuacan",21,"Puebla",2011,28,281805.664984,9.93
21157,"Tehuitzingo",21,"Puebla",2011,2,11645.81462,17.17
21158,"Tenampulco",21,"Puebla",2011,2,6867.1636749,29.12
21159,"Teopantlan",21,"Puebla",2011,0,4042.0074328,0
21160,"Teotlalco",21,"Puebla",2011,0,3201.1560369,0
21161,"Tepanco de Lopez",21,"Puebla",2011,1,19589.7756398,5.1
21162,"Tepango de Rodriguez",21,"Puebla",2011,0,4327.317525,0
21163,"Tepatlaxco de Hidalgo",21,"Puebla",2011,1,16723.4149842,5.97
21164,"Tepeaca",21,"Puebla",2011,5,77105.343777,6.48
21165,"Tepemaxalco",21,"Puebla",2011,0,1146.96489553,0
21166,"Tepeojuma",21,"Puebla",2011,2,8285.0708796,24.13
21167,"Tepetzintla",21,"Puebla",2011,2,10476.0825215,19.09
21168,"Tepexco",21,"Puebla",2011,0,6728.9572141,0
21169,"Tepexi de Rodriguez",21,"Puebla",2011,1,20976.1643426,4.76
21170,"Tepeyahualco",21,"Puebla",2011,1,16710.7397659,5.98
21171,"Tepeyahualco de Cuauhtemoc",21,"Puebla",2011,0,3495.3311796,0
21172,"Tetela de Ocampo",21,"Puebla",2011,1,26427.6547116,3.78
21173,"Teteles de Avila Castillo",21,"Puebla",2011,0,5818.4584114,0
21174,"Teziutlan",21,"Puebla",2011,6,94378.680259,6.35
21175,"Tianguismanalco",21,"Puebla",2011,0,9983.0761939,0
21176,"Tilapa",21,"Puebla",2011,0,8557.6860836,0
21177,"Tlacotepec de Benito Juarez",21,"Puebla",2011,1,49535.638311,2.01
21178,"Tlacuilotepec",21,"Puebla",2011,3,17359.549718,17.28
21179,"Tlachichuca",21,"Puebla",2011,1,29264.3014049,3.41
21180,"Tlahuapan",21,"Puebla",2011,2,37500.295638,5.33
21181,"Tlaltenango",21,"Puebla",2011,0,6452.2521568,0
21182,"Tlanepantla",21,"Puebla",2011,0,4940.61113523,0
21183,"Tlaola",21,"Puebla",2011,6,20201.1996506,29.7
21184,"Tlapacoya",21,"Puebla",2011,1,6567.1511313,15.22
21185,"Tlapanala",21,"Puebla",2011,0,8613.6892389,0
21186,"Tlatlauquitepec",21,"Puebla",2011,0,52949.207669,0
21187,"Tlaxco",21,"Puebla",2011,0,5509.2410449,0
21188,"Tochimilco",21,"Puebla",2011,3,17658.2972958,16.98
21189,"Tochtepec",21,"Puebla",2011,0,20254.4148286,0
21190,"Totoltepec de Guerrero",21,"Puebla",2011,0,1180.92454804,0
21191,"Tulcingo",21,"Puebla",2011,3,9489.4943858,31.61
21192,"Tuzamapan de Galeana",21,"Puebla",2011,0,6100.5201708,0
21193,"Tzicatlacoyan",21,"Puebla",2011,0,6402.7511935,0
21194,"Venustiano Carranza",21,"Puebla",2011,6,28604.766511,20.97
21195,"Vicente Guerrero",21,"Puebla",2011,4,25156.7583787,15.9
21196,"Xayacatlan de Bravo",21,"Puebla",2011,0,1718.3712552,0
21197,"Xicotepec",21,"Puebla",2011,11,77435.94841,14.2
21198,"Xicotlan",21,"Puebla",2011,0,1259.23513544,0
21199,"Xiutetelco",21,"Puebla",2011,3,38936.4107618,7.7
21200,"Xochiapulco",21,"Puebla",2011,0,3960.8270859,0
21201,"Xochiltepec",21,"Puebla",2011,0,3263.9528314,0
21202,"Xochitlan de Vicente Suárez",21,"Puebla",2011,1,12486.0152017,8
21203,"Xochitlan Todos Santos",21,"Puebla",2011,0,6230.8215499,0
21204,"Yaonahuac",21,"Puebla",2011,0,7713.8626892,0
21205,"Yehualtepec",21,"Puebla",2011,1,23655.3874516,4.22
21206,"Zacapala",21,"Puebla",2011,0,4339.8900411,0
21207,"Zacapoaxtla",21,"Puebla",2011,1,54499.190024,1.83
21208,"Zacatlan",21,"Puebla",2011,10,78531.197754,12.73
21209,"Zapotitlan",21,"Puebla",2011,0,8419.2059506,0
21210,"Zapotitlan de Mendez",21,"Puebla",2011,0,5748.1025687,0
21211,"Zaragoza",21,"Puebla",2011,0,15886.3297331,0
21212,"Zautla",21,"Puebla",2011,0,19811.5262887,0
21213,"Zihuateutla",21,"Puebla",2011,1,12770.8023047,7.83
21214,"Zinacatepec",21,"Puebla",2011,0,16127.4181981,0
21215,"Zongozotla",21,"Puebla",2011,0,4717.4163409,0
21216,"Zoquiapan",21,"Puebla",2011,0,2675.3473507,0
21217,"Zoquitlan",21,"Puebla",2011,5,20960.6128858,23.85
22001,"Amealco de Bonfil",22,"Queretaro",2011,5,63402.977306,7.88
22002,"Pinal de Amoles",22,"Queretaro",2011,2,27447.447338,7.28
22003,"Arroyo Seco",22,"Queretaro",2011,0,13046.2142292,0
22004,"Cadereyta de Montes",22,"Queretaro",2011,1,65630.073402,1.52
22005,"Colon",22,"Queretaro",2011,3,59536.712545,5.03
22006,"Corregidora",22,"Queretaro",2011,5,151045.146711,3.31
22007,"Ezequiel Montes",22,"Queretaro",2011,0,38892.3984951,0
22008,"Huimilpan",22,"Queretaro",2011,3,36252.5649374,8.27
22009,"Jalpan de Serra",22,"Queretaro",2011,1,26345.9399621,3.79
22010,"Landa de Matamoros",22,"Queretaro",2011,1,20210.1086774,4.94
22011,"El Marques",22,"Queretaro",2011,10,124167.655025,8.05
22012,"Pedro Escobedo",22,"Queretaro",2011,4,65626.798182,6.09
22013,"Peñamiller",22,"Queretaro",2011,0,18738.8402051,0
22014,"Queretaro",22,"Queretaro",2011,59,820368.18411,7.19
22015,"San Joaquin",22,"Queretaro",2011,0,9090.871727,0
22016,"San Juan del Rio",22,"Queretaro",2011,15,249121.280996,6.02
22017,"Tequisquiapan",22,"Queretaro",2011,3,65282.942436,4.59
22018,"Toliman",22,"Queretaro",2011,2,26898.8485274,7.43
23001,"Cozumel",23,"Quintana Roo",2011,3,82778.568168,3.62
23002,"Felipe Carrillo Puerto",23,"Quintana Roo",2011,2,78461.432775,2.54
23003,"Isla Mujeres",23,"Quintana Roo",2011,2,17144.0185834,11.66
23004,"Othon P. Blanco",23,"Quintana Roo",2011,22,217033.272121,10.13
23005,"Benito Juarez",23,"Quintana Roo",2011,98,695070.690235,14.09
23006,"Jose Maria Morelos",23,"Quintana Roo",2011,0,37626.8757631,0
23007,"Lazaro Cárdenas",23,"Quintana Roo",2011,1,26471.1241127,3.77
23008,"Solidaridad",23,"Quintana Roo",2011,21,172149.242281,12.19
23009,"Tulum",23,"Quintana Roo",2011,4,30002.7083654,13.33
23010,"Bacalar",23,"Quintana Roo",2011,1,38618.9524788,2.58
24001,"Ahualulco",24,"San Luis Potosi",2011,3,19079.0032846,15.72
24002,"Alaquines",24,"San Luis Potosi",2011,0,8327.7757811,0
24003,"Aquismon",24,"San Luis Potosi",2011,2,48097.696647,4.15
24004,"Armadillo de los Infante",24,"San Luis Potosi",2011,0,4474.0259234,0
24005,"Cardenas",24,"San Luis Potosi",2011,2,19359.412182,10.33
24006,"Catorce",24,"San Luis Potosi",2011,1,9884.1884042,10.11
24007,"Cedral",24,"San Luis Potosi",2011,4,18960.8367104,21.09
24008,"Cerritos",24,"San Luis Potosi",2011,5,21771.277285,22.96
24009,"Cerro de San Pedro",24,"San Luis Potosi",2011,1,4200.9250944,23.8
24010,"Ciudad del Maiz",24,"San Luis Potosi",2011,2,31853.557084,6.27
24011,"Ciudad Fernandez",24,"San Luis Potosi",2011,5,44522.042606,11.23
24012,"Tancanhuitz",24,"San Luis Potosi",2011,2,21303.1617476,9.38
24013,"Ciudad Valles",24,"San Luis Potosi",2011,75,171716.655374,43.67
24014,"Coxcatlan",24,"San Luis Potosi",2011,1,17154.7004745,5.82
24015,"Charcas",24,"San Luis Potosi",2011,1,21543.123266,4.64
24016,"Ebano",24,"San Luis Potosi",2011,0,42583.016449,0
24017,"Guadalcazar",24,"San Luis Potosi",2011,0,26377.680085,0
24018,"Huehuetlan",24,"San Luis Potosi",2011,2,15557.4286753,12.85
24019,"Lagunillas",24,"San Luis Potosi",2011,1,5852.8257349,17.08
24020,"Matehuala",24,"San Luis Potosi",2011,9,94186.743718,9.55
24021,"Mexquitic de Carmona",24,"San Luis Potosi",2011,5,55037.012174,9.08
24022,"Moctezuma",24,"San Luis Potosi",2011,1,19737.9673332,5.06
24023,"Rayon",24,"San Luis Potosi",2011,1,16060.010252,6.22
24024,"Rioverde",24,"San Luis Potosi",2011,21,94100.59762,22.31
24025,"Salinas",24,"San Luis Potosi",2011,4,31077.7491339,12.87
24026,"San Antonio",24,"San Luis Potosi",2011,0,9516.3180708,0
24027,"San Ciro de Acosta",24,"San Luis Potosi",2011,0,10323.7367524,0
24028,"San Luis Potosi",24,"San Luis Potosi",2011,176,791238.13948,22.24
24029,"San Martin Chalchicuautla",24,"San Luis Potosi",2011,3,21467.076886,13.97
24030,"San Nicolas Tolentino",24,"San Luis Potosi",2011,0,5508.6185059,0
24031,"Santa Catarina",24,"San Luis Potosi",2011,1,12067.8665529,8.28
24032,"Santa Maria del Río",24,"San Luis Potosi",2011,1,41341.415295,2.41
24033,"Santo Domingo",24,"San Luis Potosi",2011,2,12278.2774424,16.28
24034,"San Vicente Tancuayalab",24,"San Luis Potosi",2011,1,15399.7714411,6.49
24035,"Soledad de Graciano Sanchez",24,"San Luis Potosi",2011,80,278691.00777,28.7
24036,"Tamasopo",24,"San Luis Potosi",2011,3,29474.291151,10.17
24037,"Tamazunchale",24,"San Luis Potosi",2011,2,98330.575702,2.03
24038,"Tampacan",24,"San Luis Potosi",2011,1,15997.9870481,6.25
24039,"Tampamolon Corona",24,"San Luis Potosi",2011,2,14503.2199858,13.79
24040,"Tamuin",24,"San Luis Potosi",2011,4,38863.723095,10.29
24041,"Tanlajas",24,"San Luis Potosi",2011,0,19516.2110586,0
24042,"Tanquian de Escobedo",24,"San Luis Potosi",2011,5,14693.3803445,34.02
24043,"Tierra Nueva",24,"San Luis Potosi",2011,2,9126.9638806,21.91
24044,"Vanegas",24,"San Luis Potosi",2011,0,8113.7132259,0
24045,"Venado",24,"San Luis Potosi",2011,1,14696.5022321,6.8
24046,"Villa de Arriaga",24,"San Luis Potosi",2011,4,16691.2423853,23.96
24047,"Villa de Guadalupe",24,"San Luis Potosi",2011,3,9956.0416607,30.13
24048,"Villa de la Paz",24,"San Luis Potosi",2011,0,5480.4914448,0
24049,"Villa de Ramos",24,"San Luis Potosi",2011,2,38925.346092,5.13
24050,"Villa de Reyes",24,"San Luis Potosi",2011,2,48260.018086,4.14
24051,"Villa Hidalgo",24,"San Luis Potosi",2011,2,15171.2113269,13.18
24052,"Villa Juarez",24,"San Luis Potosi",2011,2,10356.3708885,19.31
24053,"Axtla de Terrazas",24,"San Luis Potosi",2011,0,33686.200642,0
24054,"Xilitla",24,"San Luis Potosi",2011,3,52109.88788,5.75
24055,"Zaragoza",24,"San Luis Potosi",2011,2,25283.3889724,7.91
24056,"Villa de Arista",24,"San Luis Potosi",2011,0,15953.3213335,0
24057,"Matlapa",24,"San Luis Potosi",2011,3,30632.658496,9.79
24058,"El Naranjo",24,"San Luis Potosi",2011,0,21095.965442,0
25001,"Ahome",25,"Sinaloa",2011,169,433752.73677,38.96
25002,"Angostura",25,"Sinaloa",2011,25,46646.450348,53.59
25003,"Badiraguato",25,"Sinaloa",2011,64,30532.008939,209.61
25004,"Concordia",25,"Sinaloa",2011,19,29542.43875,64.31
25005,"Cosala",25,"Sinaloa",2011,9,16980.8697836,53
25006,"Culiacan",25,"Sinaloa",2011,471,896832.9025,52.51
25007,"Choix",25,"Sinaloa",2011,50,34040.094447,146.88
